m1,rule1,link,m2,rule2,n1,n2,s1,s2,j
3,high_cholesterol drug_use high_rbc,or,2,smoking alcohol_use sedentary,2,2,0.415,0.8838888888888888,0.29888888888888876
3,high_cholesterol diabetes high_rbc,or,2,drug_use alcohol_use sedentary,2,2,0.415,0.8838888888888888,0.29888888888888876
3,high_cholesterol drug_use smoking,or,2,heart_failure alcohol_use sedentary,2,2,0.395,0.9022222222222223,0.2972222222222223
3,high_cholesterol smoking heart_failure,or,2,diabetes high_rbc sedentary,2,2,0.43,0.8672222222222222,0.2972222222222223
3,high_cholesterol drug_use sedentary,or,2,smoking heart_failure alcohol_use,2,2,0.41,0.8872222222222222,0.2972222222222223
3,drug_use smoking alcohol_use,or,2,diabetes high_rbc sedentary,2,2,0.425,0.8711111111111111,0.296111111111111
3,high_cholesterol drug_use smoking,or,2,heart_failure alcohol_use diabetes sedentary,2,2,0.41,0.8855555555555555,0.29555555555555557
3,high_cholesterol smoking sedentary,or,2,drug_use heart_failure alcohol_use diabetes,2,2,0.4,0.8955555555555555,0.29555555555555557
3,high_cholesterol smoking high_rbc,or,2,heart_failure alcohol_use sedentary,2,2,0.395,0.8994444444444445,0.2944444444444445
3,high_cholesterol smoking high_rbc,or,2,drug_use heart_failure alcohol_use,2,2,0.385,0.9094444444444445,0.2944444444444445
3,high_cholesterol drug_use high_rbc,or,2,smoking alcohol_use diabetes sedentary,2,2,0.42,0.8738888888888889,0.29388888888888887
3,smoking high_rbc sedentary,or,2,high_cholesterol heart_failure alcohol_use diabetes,2,2,0.405,0.8888888888888888,0.29388888888888887
3,high_cholesterol drug_use high_rbc,or,2,smoking diabetes sedentary,2,2,0.41,0.8833333333333333,0.2933333333333332
3,high_cholesterol smoking alcohol_use,or,2,diabetes high_rbc sedentary,2,2,0.42,0.8722222222222222,0.29222222222222216
3,high_cholesterol drug_use high_rbc,or,2,heart_failure diabetes sedentary,2,2,0.4,0.8916666666666667,0.29166666666666674
3,high_cholesterol heart_failure diabetes,or,2,drug_use alcohol_use sedentary,2,2,0.405,0.8855555555555555,0.2905555555555557
3,high_cholesterol heart_failure high_rbc,or,2,smoking alcohol_use sedentary,2,2,0.395,0.8955555555555555,0.2905555555555557
3,high_cholesterol high_rbc sedentary,or,2,drug_use heart_failure diabetes,2,2,0.38,0.9094444444444445,0.2894444444444444
3,high_cholesterol heart_failure diabetes,or,2,smoking alcohol_use high_rbc,2,2,0.4,0.8894444444444445,0.2894444444444444
3,high_cholesterol heart_failure high_rbc,or,2,smoking alcohol_use diabetes sedentary,2,2,0.41,0.8788888888888889,0.288888888888889
3,high_cholesterol drug_use smoking,or,2,heart_failure diabetes sedentary,2,2,0.39,0.8983333333333333,0.28833333333333333
3,high_cholesterol smoking heart_failure,or,2,drug_use diabetes sedentary,2,2,0.4,0.8883333333333333,0.28833333333333333
3,high_cholesterol smoking high_rbc,or,2,heart_failure alcohol_use diabetes sedentary,2,2,0.405,0.8822222222222222,0.28722222222222227
3,high_cholesterol drug_use alcohol_use,or,2,smoking diabetes high_rbc,2,2,0.405,0.8822222222222222,0.28722222222222227
3,high_cholesterol heart_failure alcohol_use,or,2,diabetes high_rbc sedentary,2,2,0.415,0.8716666666666667,0.2866666666666666
3,high_cholesterol drug_use alcohol_use,or,2,heart_failure diabetes high_rbc,2,2,0.38,0.9061111111111111,0.286111111111111
3,smoking high_rbc sedentary,or,2,drug_use heart_failure alcohol_use diabetes,2,2,0.4,0.8861111111111111,0.286111111111111
3,drug_use heart_failure diabetes,or,2,smoking alcohol_use high_rbc,2,2,0.395,0.8911111111111111,0.286111111111111
3,drug_use heart_failure alcohol_use,or,2,diabetes high_rbc sedentary,2,2,0.415,0.8705555555555555,0.28555555555555556
3,smoking heart_failure alcohol_use,or,2,diabetes high_rbc sedentary,2,2,0.415,0.8705555555555555,0.28555555555555556
3,high_cholesterol heart_failure high_rbc,or,2,smoking diabetes sedentary,2,2,0.395,0.8905555555555555,0.28555555555555556
3,drug_use heart_failure high_rbc,or,2,smoking alcohol_use sedentary,2,2,0.39,0.895,0.28500000000000014
3,drug_use diabetes sedentary,or,2,smoking alcohol_use high_rbc,2,2,0.4,0.8833333333333333,0.2833333333333332
3,high_cholesterol alcohol_use high_rbc,or,2,drug_use diabetes sedentary,2,2,0.39,0.8927777777777778,0.2827777777777778
3,high_cholesterol diabetes sedentary,or,2,smoking alcohol_use high_rbc,2,2,0.4,0.8827777777777778,0.2827777777777778
3,high_cholesterol drug_use diabetes,or,2,smoking alcohol_use high_rbc,2,2,0.4,0.8827777777777778,0.2827777777777778
3,drug_use heart_failure high_rbc,or,2,smoking alcohol_use diabetes sedentary,2,2,0.405,0.8777777777777778,0.2827777777777778
3,drug_use smoking high_rbc,or,2,heart_failure diabetes sedentary,2,2,0.39,0.8922222222222222,0.2822222222222224
3,high_cholesterol drug_use heart_failure,or,2,smoking alcohol_use sedentary,2,2,0.385,0.8972222222222223,0.2822222222222224
3,high_cholesterol smoking diabetes,or,2,heart_failure alcohol_use high_rbc,2,2,0.37,0.9111111111111111,0.2811111111111111
3,high_cholesterol alcohol_use sedentary,or,2,heart_failure diabetes high_rbc,2,2,0.375,0.9055555555555556,0.28055555555555545
3,high_cholesterol drug_use heart_failure,or,2,smoking alcohol_use diabetes sedentary,2,2,0.4,0.8805555555555555,0.28055555555555545
3,drug_use smoking alcohol_use,or,2,heart_failure diabetes high_rbc,2,2,0.375,0.9055555555555556,0.28055555555555545
3,high_cholesterol diabetes high_rbc,or,2,drug_use smoking alcohol_use,2,2,0.375,0.905,0.28
3,drug_use high_rbc sedentary,or,2,smoking alcohol_use diabetes,2,2,0.375,0.9044444444444445,0.2794444444444446
3,drug_use heart_failure high_rbc,or,2,smoking diabetes sedentary,2,2,0.39,0.8894444444444445,0.2794444444444446
3,high_cholesterol smoking sedentary,or,2,drug_use heart_failure alcohol_use,2,2,0.37,0.9088888888888889,0.27888888888888896
3,high_cholesterol heart_failure diabetes,or,2,drug_use smoking alcohol_use,2,2,0.365,0.9133333333333333,0.2783333333333333
3,drug_use alcohol_use sedentary,or,2,heart_failure diabetes high_rbc,2,2,0.375,0.9033333333333333,0.2783333333333333
3,high_cholesterol smoking alcohol_use,or,2,heart_failure diabetes high_rbc,2,2,0.37,0.9077777777777778,0.2777777777777777
3,high_cholesterol drug_use heart_failure,or,2,smoking diabetes sedentary,2,2,0.385,0.8922222222222222,0.27722222222222226
3,high_cholesterol alcohol_use sedentary,or,2,smoking diabetes high_rbc,2,2,0.395,0.8816666666666667,0.27666666666666684
3,high_cholesterol high_rbc sedentary,or,2,drug_use alcohol_use diabetes,2,2,0.355,0.9211111111111111,0.2761111111111112
3,high_cholesterol diabetes sedentary,or,2,drug_use smoking alcohol_use,2,2,0.37,0.9061111111111111,0.2761111111111112
3,drug_use smoking diabetes,or,2,heart_failure alcohol_use high_rbc,2,2,0.365,0.9111111111111111,0.2761111111111112
3,high_cholesterol high_rbc sedentary,or,2,smoking alcohol_use diabetes,2,2,0.36,0.9155555555555556,0.27555555555555555
3,drug_use alcohol_use sedentary,or,2,smoking diabetes high_rbc,2,2,0.395,0.8805555555555555,0.27555555555555555
3,high_cholesterol smoking high_rbc,or,2,heart_failure diabetes sedentary,2,2,0.38,0.895,0.2749999999999999
3,high_cholesterol drug_use diabetes,or,2,heart_failure alcohol_use high_rbc,2,2,0.37,0.9044444444444445,0.2744444444444445
3,high_cholesterol drug_use sedentary,or,2,alcohol_use diabetes high_rbc,2,2,0.36,0.9144444444444444,0.27444444444444427
3,high_cholesterol smoking alcohol_use,or,2,drug_use diabetes sedentary,2,2,0.38,0.8938888888888888,0.27388888888888885
3,high_cholesterol heart_failure alcohol_use,or,2,drug_use diabetes sedentary,2,2,0.38,0.8933333333333333,0.27333333333333343
3,smoking alcohol_use sedentary,or,2,heart_failure diabetes high_rbc,2,2,0.37,0.9016666666666666,0.2716666666666665
3,smoking diabetes sedentary,or,2,heart_failure alcohol_use high_rbc,2,2,0.36,0.9105555555555556,0.27055555555555566
3,high_cholesterol diabetes sedentary,or,2,heart_failure alcohol_use high_rbc,2,2,0.365,0.905,0.27
3,drug_use diabetes sedentary,or,2,heart_failure alcohol_use high_rbc,2,2,0.365,0.9044444444444445,0.2694444444444444
3,high_cholesterol heart_failure alcohol_use,or,2,smoking diabetes high_rbc,2,2,0.385,0.8833333333333333,0.2683333333333333
3,high_cholesterol alcohol_use high_rbc,or,2,drug_use smoking diabetes,2,2,0.355,0.9122222222222223,0.26722222222222225
3,drug_use heart_failure alcohol_use,or,2,smoking diabetes high_rbc,2,2,0.385,0.8822222222222222,0.26722222222222225
3,drug_use high_rbc sedentary,or,2,heart_failure alcohol_use diabetes,2,2,0.36,0.9038888888888889,0.26388888888888884
3,high_cholesterol smoking high_rbc,or,2,drug_use heart_failure diabetes,2,2,0.35,0.9133333333333333,0.2633333333333332
3,high_cholesterol drug_use high_rbc,or,2,smoking alcohol_use diabetes,2,2,0.345,0.9177777777777778,0.2627777777777778
3,high_cholesterol smoking sedentary,or,2,drug_use heart_failure diabetes,2,2,0.35,0.9127777777777778,0.2627777777777778
3,high_cholesterol high_rbc sedentary,or,2,heart_failure alcohol_use diabetes,2,2,0.345,0.9172222222222223,0.26222222222222236
3,high_cholesterol alcohol_use sedentary,or,2,drug_use smoking diabetes,2,2,0.345,0.9122222222222223,0.25722222222222224
3,high_cholesterol drug_use sedentary,or,2,smoking alcohol_use diabetes,2,2,0.335,0.9194444444444444,0.2544444444444445
3,high_cholesterol heart_failure alcohol_use,or,2,drug_use smoking diabetes,2,2,0.34,0.9138888888888889,0.25388888888888883
3,high_cholesterol drug_use sedentary,or,2,heart_failure alcohol_use diabetes,2,2,0.33,0.9205555555555556,0.25055555555555564
3,high_cholesterol drug_use high_rbc,or,2,heart_failure alcohol_use diabetes,2,2,0.33,0.9188888888888889,0.24888888888888894
3,high_cholesterol smoking diabetes,or,2,heart_failure alcohol_use sedentary,2,2,0.34,0.9077777777777778,0.24777777777777787
3,high_cholesterol diabetes high_rbc,or,2,heart_failure alcohol_use sedentary,2,2,0.345,0.9005555555555556,0.24555555555555553
3,drug_use smoking sedentary,or,2,alcohol_use diabetes high_rbc,2,2,0.335,0.91,0.2450000000000001
3,high_cholesterol drug_use smoking,or,2,alcohol_use diabetes high_rbc,2,2,0.325,0.9183333333333333,0.2433333333333334
3,smoking diabetes high_rbc,or,2,heart_failure alcohol_use sedentary,2,2,0.335,0.9066666666666666,0.2416666666666667
3,high_cholesterol diabetes high_rbc,or,2,drug_use heart_failure alcohol_use,2,2,0.33,0.9111111111111111,0.24111111111111105
3,high_cholesterol smoking diabetes,or,2,drug_use heart_failure alcohol_use,2,2,0.32,0.9194444444444444,0.23944444444444435
3,high_cholesterol smoking sedentary,or,2,alcohol_use diabetes high_rbc,2,2,0.325,0.9138888888888889,0.23888888888888893
3,high_cholesterol drug_use high_rbc,or,2,alcohol_use diabetes sedentary,2,2,0.33,0.9083333333333333,0.23833333333333329
3,high_cholesterol drug_use alcohol_use,or,2,heart_failure diabetes sedentary,2,2,0.335,0.9027777777777778,0.23777777777777787
3,drug_use smoking diabetes,or,2,heart_failure alcohol_use sedentary,2,2,0.33,0.9077777777777778,0.23777777777777787
3,drug_use alcohol_use high_rbc,or,2,smoking diabetes sedentary,2,2,0.345,0.8927777777777778,0.23777777777777764
3,high_cholesterol drug_use diabetes,or,2,heart_failure alcohol_use sedentary,2,2,0.335,0.9011111111111111,0.23611111111111116
3,drug_use diabetes high_rbc,or,2,heart_failure alcohol_use sedentary,2,2,0.335,0.9005555555555556,0.23555555555555552
3,high_cholesterol heart_failure sedentary,or,2,alcohol_use diabetes high_rbc,2,2,0.315,0.9188888888888889,0.2338888888888888
3,high_cholesterol drug_use alcohol_use,or,2,smoking diabetes sedentary,2,2,0.34,0.8933333333333333,0.2333333333333334
3,high_cholesterol alcohol_use high_rbc,or,2,smoking diabetes sedentary,2,2,0.34,0.8927777777777778,0.23277777777777775
3,high_cholesterol alcohol_use high_rbc,or,2,heart_failure diabetes sedentary,2,2,0.33,0.9022222222222223,0.23222222222222233
3,high_cholesterol diabetes high_rbc,or,2,smoking alcohol_use sedentary,2,2,0.34,0.8916666666666667,0.2316666666666667
3,high_cholesterol heart_failure high_rbc,or,2,smoking alcohol_use diabetes,2,2,0.3,0.9311111111111111,0.23111111111111104
3,drug_use alcohol_use high_rbc,or,2,heart_failure diabetes sedentary,2,2,0.33,0.9011111111111111,0.23111111111111104
3,high_cholesterol heart_failure diabetes,or,2,smoking alcohol_use sedentary,2,2,0.33,0.8994444444444445,0.22944444444444456
3,high_cholesterol smoking alcohol_use,or,2,heart_failure diabetes sedentary,2,2,0.325,0.9044444444444445,0.22944444444444456
3,high_cholesterol heart_failure high_rbc,or,2,drug_use alcohol_use diabetes,2,2,0.3,0.9294444444444444,0.22944444444444434
3,drug_use smoking alcohol_use,or,2,heart_failure diabetes sedentary,2,2,0.325,0.9033333333333333,0.22833333333333328
3,high_cholesterol drug_use diabetes,or,2,smoking alcohol_use sedentary,2,2,0.335,0.8927777777777778,0.22777777777777786
3,drug_use diabetes high_rbc,or,2,smoking alcohol_use sedentary,2,2,0.335,0.8927777777777778,0.22777777777777786
3,smoking alcohol_use high_rbc,or,2,heart_failure diabetes sedentary,2,2,0.325,0.9022222222222223,0.22722222222222221
3,high_cholesterol diabetes sedentary,or,2,drug_use heart_failure alcohol_use,2,2,0.315,0.9122222222222223,0.22722222222222221
3,high_cholesterol drug_use heart_failure,or,2,alcohol_use diabetes high_rbc,2,2,0.305,0.9216666666666666,0.22666666666666657
3,drug_use heart_failure diabetes,or,2,smoking alcohol_use sedentary,2,2,0.325,0.9011111111111111,0.22611111111111115
3,high_cholesterol drug_use smoking heart_failure,and,2,alcohol_use diabetes high_rbc sedentary,2,2,0.275,0.95,0.2250000000000001
3,drug_use heart_failure alcohol_use,or,2,smoking diabetes sedentary,2,2,0.33,0.8944444444444445,0.22444444444444445
3,high_cholesterol heart_failure alcohol_use,or,2,smoking diabetes sedentary,2,2,0.33,0.8944444444444445,0.22444444444444445
3,high_cholesterol heart_failure sedentary,or,2,drug_use alcohol_use diabetes,2,2,0.295,0.9288888888888889,0.2238888888888888
3,drug_use heart_failure high_rbc,or,2,smoking alcohol_use diabetes,2,2,0.295,0.9288888888888889,0.2238888888888888
3,drug_use heart_failure sedentary,or,2,alcohol_use diabetes high_rbc,2,2,0.31,0.9133333333333333,0.22333333333333338
3,high_cholesterol drug_use alcohol_use,or,2,smoking heart_failure diabetes,2,2,0.31,0.9122222222222223,0.22222222222222232
3,high_cholesterol drug_use smoking,or,2,heart_failure alcohol_use diabetes,2,2,0.29,0.9322222222222222,0.2222222222222221
3,high_cholesterol heart_failure sedentary,or,2,smoking alcohol_use diabetes,2,2,0.29,0.9305555555555556,0.22055555555555562
3,high_cholesterol smoking high_rbc,or,2,drug_use alcohol_use diabetes,2,2,0.295,0.925,0.21999999999999997
3,high_cholesterol drug_use heart_failure,or,2,smoking alcohol_use diabetes,2,2,0.285,0.9344444444444444,0.21944444444444433
3,high_cholesterol smoking sedentary,or,2,drug_use alcohol_use diabetes,2,2,0.295,0.9244444444444444,0.21944444444444433
3,drug_use smoking sedentary,or,2,heart_failure alcohol_use diabetes,2,2,0.295,0.9227777777777778,0.21777777777777785
3,drug_use smoking high_rbc,or,2,heart_failure alcohol_use diabetes,2,2,0.295,0.9227777777777778,0.21777777777777785
3,high_cholesterol smoking heart_failure high_rbc,and,2,drug_use alcohol_use diabetes sedentary,2,2,0.27,0.9472222222222222,0.2172222222222222
3,high_cholesterol alcohol_use high_rbc sedentary,and,2,drug_use smoking heart_failure diabetes,2,2,0.275,0.9422222222222222,0.2172222222222222
3,high_cholesterol alcohol_use sedentary,or,2,smoking heart_failure diabetes,2,2,0.305,0.9116666666666666,0.21666666666666656
3,high_cholesterol alcohol_use sedentary,or,2,drug_use heart_failure diabetes,2,2,0.295,0.9216666666666666,0.21666666666666656
3,high_cholesterol alcohol_use high_rbc,or,2,drug_use heart_failure diabetes,2,2,0.295,0.9216666666666666,0.21666666666666656
3,high_cholesterol alcohol_use high_rbc,or,2,smoking heart_failure diabetes,2,2,0.305,0.9116666666666666,0.21666666666666656
3,high_cholesterol diabetes high_rbc,or,2,smoking heart_failure alcohol_use,2,2,0.32,0.8961111111111111,0.21611111111111114
3,drug_use alcohol_use high_rbc,or,2,smoking heart_failure diabetes,2,2,0.305,0.91,0.21500000000000008
3,high_cholesterol smoking alcohol_use,or,2,drug_use heart_failure diabetes,2,2,0.29,0.9238888888888889,0.2138888888888888
3,high_cholesterol drug_use diabetes sedentary,and,2,smoking heart_failure alcohol_use high_rbc,2,2,0.26,0.9533333333333334,0.21333333333333337
3,high_cholesterol smoking sedentary,or,2,heart_failure alcohol_use diabetes,2,2,0.285,0.9272222222222222,0.2122222222222221
3,drug_use heart_failure sedentary,or,2,smoking alcohol_use diabetes,2,2,0.285,0.9266666666666666,0.21166666666666667
3,drug_use alcohol_use sedentary,or,2,smoking heart_failure diabetes,2,2,0.3,0.91,0.20999999999999996
3,high_cholesterol smoking high_rbc,or,2,heart_failure alcohol_use diabetes,2,2,0.28,0.9277777777777778,0.20777777777777784
3,high_cholesterol drug_use diabetes,or,2,smoking heart_failure alcohol_use,2,2,0.31,0.8977777777777778,0.20777777777777784
3,high_cholesterol diabetes sedentary,or,2,smoking heart_failure alcohol_use,2,2,0.31,0.8972222222222223,0.2072222222222222
3,drug_use smoking high_rbc,or,2,alcohol_use diabetes sedentary,2,2,0.3,0.9066666666666666,0.20666666666666655
3,drug_use diabetes high_rbc,or,2,smoking heart_failure alcohol_use,2,2,0.31,0.8961111111111111,0.20611111111111113
3,high_cholesterol diabetes high_rbc sedentary,and,2,drug_use smoking heart_failure alcohol_use,2,2,0.255,0.9511111111111111,0.20611111111111113
3,high_cholesterol smoking heart_failure sedentary,and,2,drug_use alcohol_use diabetes high_rbc,2,2,0.26,0.9455555555555556,0.2055555555555557
3,high_cholesterol heart_failure high_rbc,or,2,alcohol_use diabetes sedentary,2,2,0.29,0.915,0.20500000000000007
3,high_cholesterol drug_use diabetes high_rbc,and,2,smoking heart_failure alcohol_use sedentary,2,2,0.25,0.9527777777777777,0.20277777777777772
3,drug_use diabetes sedentary,or,2,smoking heart_failure alcohol_use,2,2,0.305,0.8966666666666666,0.20166666666666666
3,high_cholesterol drug_use alcohol_use high_rbc,and,2,smoking heart_failure diabetes sedentary,2,2,0.255,0.9466666666666667,0.20166666666666666
